DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2019,58.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2020,57.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU27_2020:European Union - 27 countries (from 2020),2021,57.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2004,58.9,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2005,54.6,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2006,54.5,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2007,54.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2008,52.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2009,51.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2010,53.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2011,51.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2012,51.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2013,51.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2014,50.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2015,54.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2016,56.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2017,57.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,EU28:European Union - 28 countries (2013-2020),2018,56.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2004,43.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2005,40.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2006,43.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2007,51.1,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2008,51.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2009,50.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2010,49.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2011,49.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2012,48.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2014,50.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2015,49.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2016,49.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2017,50.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2018,49.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2019,49.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2020,51.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FI:Finland,2021,57.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2004,56.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2005,56.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2006,54.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2007,55.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2008,55.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2009,52.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2010,53.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2011,52.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2012,54.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2013,55.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2014,55.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2015,55.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2016,54.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2017,55.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2018,56.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2019,56.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2020,57.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,FR:France,2021,61.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2010,48.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2011,51.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2012,55.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2013,45.1,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2014,44.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2015,38.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2016,42.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2017,41.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2018,41.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2019,40.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2020,43.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HR:Croatia,2021,45.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2005,39.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2006,43.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2007,44.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2008,46.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2009,44.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2010,45.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2011,46.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2012,48.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2013,48.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2014,47.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2015,47.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2016,48.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2017,51.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2018,54.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2019,54.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2020,58.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,HU:Hungary,2021,59.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2004,60.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2005,61.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2006,60.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2007,62.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2008,59.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2009,61.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2010,63.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2011,66.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2012,66.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2013,65.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2014,65.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2015,66.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2016,69.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2017,67.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2018,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2019,69.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2020,63.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IE:Ireland,2021,66.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2004,62.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2005,64.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2006,66.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2007,79.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2008,72.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2009,70.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2010,70.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2011,68.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2012,68.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2013,71.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2014,70.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2015,71.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2016,67.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2017,63.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IS:Iceland,2018,58.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IT:Italy,2004,68.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,PC:Percentage,F:Females,HLY_PC_50:Healthy life years at 50 in percentage of the total life expectancy,IT:Italy,2005,60.9,
