,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
1016,18230,CZ_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,47179.0,4992838.0,T:Total,Y15-24:From 15 to 24 years,10.4,ICCS050211,1400,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,280.4016473196206,10.58275503931834,5.636223030034835,4.6618108862175385,2.341805806147327,4.276666119016055
1020,18234,CZ_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,47179.0,4992838.0,T:Total,Y15-74:From 15 to 74 years,56.2,ICCS050211,1400,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,280.4016473196206,10.58275503931834,5.636223030034835,4.6618108862175385,4.028916756899646,4.276666119016055
1024,18342,CZ_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,47179.0,4996198.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS050211,1268,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,253.7929841851744,10.589876851989231,5.536518911813791,4.6624836238324034,2.1400661634962708,4.290459441148391
1028,18346,CZ_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,47179.0,4996198.0,T:Total,Y15-74:From 15 to 74 years,51.7,ICCS050211,1268,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,253.7929841851744,10.589876851989231,5.536518911813791,4.6624836238324034,3.945457781514384,4.290459441148391
1032,18454,CZ_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,47179.0,5002094.0,T:Total,Y15-24:From 15 to 24 years,10.7,ICCS050211,1080,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,215.90957706912343,10.602373937556964,5.374859695356408,4.663663025410881,2.3702437414678603,4.30406509320417
1036,18458,CZ_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,47179.0,5002094.0,T:Total,Y15-74:From 15 to 74 years,65.4,ICCS050211,1080,Non-metropolitan regions in Czech Republic,N,Theft of a motorized land vehicle,CZ,215.90957706912343,10.602373937556964,5.374859695356408,4.663663025410881,4.180522258463153,4.30406509320417
1040,19182,DE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,17480.0,5143049.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS050211,11751,Berlin,M,Theft of a motorized land vehicle,DE,2284.8314297608285,29.422477116704805,7.734047528073423,5.684344003015265,3.025291075795536,4.709530201312334
1044,19186,DE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,17480.0,5143049.0,T:Total,Y15-74:From 15 to 74 years,179.8,ICCS050211,11751,Berlin,M,Theft of a motorized land vehicle,DE,2284.8314297608285,29.422477116704805,7.734047528073423,5.684344003015265,5.19184512203752,4.709530201312334
1048,19294,DE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5207915.0,T:Total,Y15-24:From 15 to 24 years,21.4,ICCS050211,10438,Berlin,M,Theft of a motorized land vehicle,DE,2004.256981920788,29.79356407322654,7.603028688474827,5.696877492483279,3.0633909220278057,4.718498871295094
1052,19298,DE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5207915.0,T:Total,Y15-74:From 15 to 74 years,168.5,ICCS050211,10438,Berlin,M,Theft of a motorized land vehicle,DE,2004.256981920788,29.79356407322654,7.603028688474827,5.696877492483279,5.126935749792416,4.718498871295094
1056,19406,DE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,17480.0,5259363.0,T:Total,Y15-24:From 15 to 24 years,20.7,ICCS050211,9698,Berlin,M,Theft of a motorized land vehicle,DE,1843.949542938945,30.087889016018305,7.5196650409107955,5.70670782550925,3.030133700271324,4.727387818712341
1060,19410,DE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,17480.0,5259363.0,T:Total,Y15-74:From 15 to 74 years,148.4,ICCS050211,9698,Berlin,M,Theft of a motorized land vehicle,DE,1843.949542938945,30.087889016018305,7.5196650409107955,5.70670782550925,4.99991133073328,4.727387818712341
1064,19518,DE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5303846.0,T:Total,Y15-24:From 15 to 24 years,19.6,ICCS050211,9603,Berlin,M,Theft of a motorized land vehicle,DE,1810.572931416184,30.34236842105263,7.501398610866725,5.715130126525994,2.975529566236472,4.718498871295094
1068,19522,DE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,17480.0,5303846.0,T:Total,Y15-74:From 15 to 74 years,129.3,ICCS050211,9603,Berlin,M,Theft of a motorized land vehicle,DE,1810.572931416184,30.34236842105263,7.501398610866725,5.715130126525994,4.862135285777812,4.718498871295094
1072,19630,DE002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3243171.0,T:Total,Y15-24:From 15 to 24 years,10.7,ICCS050211,3775,Hamburg,M,Theft of a motorized land vehicle,DE,1163.984261082749,44.37836617405583,7.059604106793395,6.095337195356107,2.3702437414678603,5.017279836814924
1076,19634,DE002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3243171.0,T:Total,Y15-74:From 15 to 74 years,62.9,ICCS050211,3775,Hamburg,M,Theft of a motorized land vehicle,DE,1163.984261082749,44.37836617405583,7.059604106793395,6.095337195356107,4.141546163706395,5.017279836814924
1080,19742,DE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3282164.0,T:Total,Y15-24:From 15 to 24 years,12.4,ICCS050211,3549,Hamburg,M,Theft of a motorized land vehicle,DE,1081.298801644281,44.91193212917351,6.985918191696259,6.107288601416615,2.517696472610991,5.017279836814924
1084,19746,DE002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",151.0,7308.0,3282164.0,T:Total,Y15-74:From 15 to 74 years,63.3,ICCS050211,3549,Hamburg,M,Theft of a motorized land vehicle,DE,1081.298801644281,44.91193212917351,6.985918191696259,6.107288601416615,4.147885329150131,5.017279836814924
1088,19854,DE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",149.0,7308.0,3309215.0,T:Total,Y15-24:From 15 to 24 years,11.0,ICCS050211,3015,Hamburg,M,Theft of a motorized land vehicle,DE,911.092207668586,45.28208812260536,6.814644108020069,6.115496641607594,2.3978952727983707,5.003946305945459
1092,19858,DE002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",149.0,7308.0,3309215.0,T:Total,Y15-74:From 15 to 74 years,59.6,ICCS050211,3015,Hamburg,M,Theft of a motorized land vehicle,DE,911.092207668586,45.28208812260536,6.814644108020069,6.115496641607594,4.087655574071304,5.003946305945459
1096,19966,DE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,7308.0,3327940.0,T:Total,Y15-24:From 15 to 24 years,11.4,ICCS050211,2951,Hamburg,M,Theft of a motorized land vehicle,DE,886.7347368041491,45.53831417624521,6.787545880992653,6.121139134416664,2.4336133554004498,4.990432586778736
1100,19970,DE002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,7308.0,3327940.0,T:Total,Y15-74:From 15 to 74 years,56.5,ICCS050211,2951,Hamburg,M,Theft of a motorized land vehicle,DE,886.7347368041491,45.53831417624521,6.787545880992653,6.121139134416664,4.034240638152395,4.990432586778736
1104,20078,DE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",208.0,5501.0,2848906.0,T:Total,Y15-24:From 15 to 24 years,6.9,ICCS050211,622,München,M,Theft of a motorized land vehicle,DE,218.3294218903677,51.788874750045444,5.3860050318007175,6.249760446027278,1.9315214116032136,5.337538079701318
1108,20082,DE003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",208.0,5501.0,2848906.0,T:Total,Y15-74:From 15 to 74 years,41.1,ICCS050211,622,München,M,Theft of a motorized land vehicle,DE,218.3294218903677,51.788874750045444,5.3860050318007175,6.249760446027278,3.716008121502189,5.337538079701318
1112,20190,DE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",210.0,5501.0,2879107.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS050211,600,München,M,Theft of a motorized land vehicle,DE,208.3979511702761,52.33788402108708,5.339449478594206,6.260305561710757,1.6094379124341005,5.3471075307174685
1116,20194,DE003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",210.0,5501.0,2879107.0,T:Total,Y15-74:From 15 to 74 years,37.4,ICCS050211,600,München,M,Theft of a motorized land vehicle,DE,208.3979511702761,52.33788402108708,5.339449478594206,6.260305561710757,3.6216707044204863,5.3471075307174685
1120,20302,DE003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",206.0,5501.0,2883373.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS050211,635,München,M,Theft of a motorized land vehicle,DE,220.22818414405629,52.415433557534996,5.394664209486209,6.261786174495298,1.6094379124341005,5.327876168789581
1124,20306,DE003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",206.0,5501.0,2883373.0,T:Total,Y15-74:From 15 to 74 years,39.6,ICCS050211,635,München,M,Theft of a motorized land vehicle,DE,220.22818414405629,52.415433557534996,5.394664209486209,6.261786174495298,3.6788291182604342,5.327876168789581
1132,20418,DE003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",203.0,5501.0,2908664.0,T:Total,Y15-74:From 15 to 74 years,31.4,ICCS050211,674,München,M,Theft of a motorized land vehicle,DE,231.721505130878,52.87518632975823,5.445536241679786,6.2705192543213375,3.446807892914208,5.313205979041787
1140,20530,DE004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",153.0,1626.0,1973455.0,T:Total,Y15-74:From 15 to 74 years,46.6,ICCS050211,2250,Köln,M,Theft of a motorized land vehicle,DE,1140.13240737691,121.36869618696187,7.038899681465872,7.101418081589112,3.8416005411316,5.030437921392435
1148,20642,DE004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",152.0,1626.0,1987901.0,T:Total,Y15-74:From 15 to 74 years,44.2,ICCS050211,2430,Köln,M,Theft of a motorized land vehicle,DE,1222.3948778133315,122.25713407134072,7.108567228132969,7.108711576058143,3.788724789083653,5.0238805208462765
1156,20754,DE004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",150.0,1626.0,1994524.0,T:Total,Y15-74:From 15 to 74 years,42.1,ICCS050211,2188,Köln,M,Theft of a motorized land vehicle,DE,1097.0035958454248,122.66445264452643,7.000337738159945,7.112037693238446,3.740047740688336,5.010635294096256
1164,20866,DE004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",145.0,1626.0,2003046.0,T:Total,Y15-74:From 15 to 74 years,38.1,ICCS050211,2155,Köln,M,Theft of a motorized land vehicle,DE,1075.8614629918634,123.18856088560884,6.980876980566198,7.116301289828168,3.6402142821326553,4.976733742420574
1168,20974,DE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",177.0,4305.0,2649983.0,T:Total,Y15-24:From 15 to 24 years,11.2,ICCS050211,1645,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,620.7586992067496,61.555934959349585,6.430942438316258,6.422531365985657,2.4159137783010487,5.176149732573829
1172,20978,DE005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",177.0,4305.0,2649983.0,T:Total,Y15-74:From 15 to 74 years,54.2,ICCS050211,1645,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,620.7586992067496,61.555934959349585,6.430942438316258,6.422531365985657,3.992680908445601,5.176149732573829
1176,21086,DE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",174.0,4305.0,2671358.0,T:Total,Y15-24:From 15 to 24 years,12.8,ICCS050211,1834,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,686.5422006335355,62.05245063879211,6.53166769547242,6.430565098446433,2.5494451709255714,5.159055299214529
1180,21090,DE005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",174.0,4305.0,2671358.0,T:Total,Y15-74:From 15 to 74 years,49.7,ICCS050211,1834,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,686.5422006335355,62.05245063879211,6.53166769547242,6.430565098446433,3.906004933102583,5.159055299214529
1184,21198,DE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",171.0,4305.0,2693115.0,T:Total,Y15-24:From 15 to 24 years,9.1,ICCS050211,1506,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,559.2037473334782,62.55783972125435,6.326513892137273,6.438676657325009,2.2082744135228043,5.14166355650266
1188,21202,DE005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",171.0,4305.0,2693115.0,T:Total,Y15-74:From 15 to 74 years,46.6,ICCS050211,1506,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,559.2037473334782,62.55783972125435,6.326513892137273,6.438676657325009,3.8416005411316,5.14166355650266
1192,21310,DE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",166.0,4305.0,2710127.0,T:Total,Y15-24:From 15 to 24 years,7.9,ICCS050211,1472,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,543.1479779360893,62.9530081300813,6.297381802026635,6.444973638364629,2.066862759472976,5.111987788356544
1196,21314,DE005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",166.0,4305.0,2710127.0,T:Total,Y15-74:From 15 to 74 years,46.8,ICCS050211,1472,Frankfurt am Main,M,Theft of a motorized land vehicle,DE,543.1479779360893,62.9530081300813,6.297381802026635,6.444973638364629,3.845883202923601,5.111987788356544
1200,21422,DE007M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",171.0,3653.0,2735425.0,T:Total,Y15-24:From 15 to 24 years,11.0,ICCS050211,781,Stuttgart,M,Theft of a motorized land vehicle,DE,285.51322006635166,74.88160416096359,5.654288332984975,6.618493348023703,2.3978952727983707,5.14166355650266
1204,21426,DE007M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",171.0,3653.0,2735425.0,T:Total,Y15-74:From 15 to 74 years,49.8,ICCS050211,781,Stuttgart,M,Theft of a motorized land vehicle,DE,285.51322006635166,74.88160416096359,5.654288332984975,6.618493348023703,3.9080149840306073,5.14166355650266
1212,21538,DE007M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",172.0,3653.0,2757930.0,T:Total,Y15-74:From 15 to 74 years,43.0,ICCS050211,669,Stuttgart,M,Theft of a motorized land vehicle,DE,242.57323427353123,75.49767314535998,5.491303661789874,6.626686929507346,3.7612001156935615,5.147494476813453
1220,21650,DE007M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",171.0,3653.0,2778591.0,T:Total,Y15-74:From 15 to 74 years,38.2,ICCS050211,657,Stuttgart,M,Theft of a motorized land vehicle,DE,236.4507766706219,76.06326307144812,5.465740053798476,6.634150495855127,3.6428355156125294,5.14166355650266
1228,21762,DE007M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",160.0,3653.0,2787724.0,T:Total,Y15-74:From 15 to 74 years,40.0,ICCS050211,759,Stuttgart,M,Theft of a motorized land vehicle,DE,272.26511663278,76.31327675882837,5.606776285093589,6.637432023471033,3.688879454113936,5.075173815233827
1236,21874,DE008M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,3978.0,1016485.0,T:Total,Y15-74:From 15 to 74 years,32.6,ICCS050211,1928,Leipzig,M,Theft of a motorized land vehicle,DE,1896.73236693114,25.55266465560583,7.547887877710567,5.543326696010281,3.484312288372662,4.61512051684126
