,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
1722,28704,DE032M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,2857.0,525828.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0401,223,Erfurt,M,Robbery,DE,424.0930494382194,18.40490024501225,6.049952887377179,5.2152020398164405,2.501435951739211,4.61512051684126
1730,28816,DE032M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,2857.0,527366.0,T:Total,Y15-74:From 15 to 74 years,10.1,ICCS0401,247,Erfurt,M,Robbery,DE,468.36542363368136,18.458732936646832,6.1492488109666,5.2181226813948784,2.312535423847214,4.605170185988092
1738,28928,DE032M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",99.0,2857.0,527548.0,T:Total,Y15-74:From 15 to 74 years,9.1,ICCS0401,186,Erfurt,M,Robbery,DE,352.57455245778584,18.46510325516276,5.865262096224271,5.218467733222432,2.2082744135228043,4.59511985013459
1746,29040,DE033M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",119.0,1998.0,662890.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS0401,132,Augsburg,M,Robbery,DE,199.12806046252015,33.17767767767768,5.293948137666503,5.804462383675642,2.631888840136646,4.77912349311153
1754,29152,DE033M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,1998.0,668522.0,T:Total,Y15-74:From 15 to 74 years,14.9,ICCS0401,152,Augsburg,M,Robbery,DE,227.36723697948608,33.459559559559565,5.426566494329043,5.812922625273009,2.7013612129514133,4.7535901911063645
1762,29264,DE033M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,1998.0,675285.0,T:Total,Y15-74:From 15 to 74 years,12.6,ICCS0401,140,Augsburg,M,Robbery,DE,207.3198723501929,33.798048048048045,5.33426287760741,5.82298814375767,2.533696813957432,4.7535901911063645
1770,29376,DE033M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",114.0,1998.0,680265.0,T:Total,Y15-74:From 15 to 74 years,12.7,ICCS0401,127,Augsburg,M,Robbery,DE,186.69195093088723,34.0472972972973,5.2294599373038375,5.830335747910529,2.5416019934645457,4.736198448394496
1778,29488,DE034M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",136.0,1294.0,915022.0,T:Total,Y15-74:From 15 to 74 years,15.4,ICCS0401,541,Bonn,M,Robbery,DE,591.2426149316628,70.71267387944359,6.382226449126295,6.561209912623614,2.734367509419584,4.912654885736052
1786,29600,DE034M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",137.0,1294.0,919979.0,T:Total,Y15-74:From 15 to 74 years,15.3,ICCS0401,544,Bonn,M,Robbery,DE,591.3178452986426,71.09574961360123,6.382353682142469,6.5666126476169016,2.72785282839839,4.919980925828125
1794,29712,DE034M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,1294.0,924546.0,T:Total,Y15-74:From 15 to 74 years,15.1,ICCS0401,449,Bonn,M,Robbery,DE,485.64376461528144,71.44868624420403,6.1854753605098285,6.571564610135853,2.714694743820879,4.962844630259907
1802,29824,DE034M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,1294.0,927038.0,T:Total,Y15-74:From 15 to 74 years,14.2,ICCS0401,481,Bonn,M,Robbery,DE,518.8568321902662,71.64126738794435,6.251627991913451,6.574256361095738,2.653241964607215,4.882801922586371
1810,29936,DE035M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",152.0,1258.0,743596.0,T:Total,Y15-74:From 15 to 74 years,13.7,ICCS0401,302,Karlsruhe,M,Robbery,DE,406.1345139027106,59.1093799682035,6.006684419760334,6.381974718318424,2.617395832834079,5.0238805208462765
1818,30048,DE035M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",152.0,1258.0,750336.0,T:Total,Y15-74:From 15 to 74 years,13.2,ICCS0401,257,Karlsruhe,M,Robbery,DE,342.51322074377345,59.645151033386334,5.836310257669039,6.390997947930069,2.580216829592325,5.0238805208462765
1826,30160,DE035M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",152.0,1258.0,754592.0,T:Total,Y15-74:From 15 to 74 years,10.4,ICCS0401,202,Karlsruhe,M,Robbery,DE,267.694330181078,59.98346581875994,5.589845770552584,6.396654047552508,2.341805806147327,5.0238805208462765
1834,30272,DE035M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",148.0,1258.0,757324.0,T:Total,Y15-74:From 15 to 74 years,11.3,ICCS0401,263,Karlsruhe,M,Robbery,DE,347.2754065631091,60.20063593004769,5.850118144006572,6.400268008875081,2.424802725718295,4.997212273764115
1874,30832,DE037M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,703.0,418528.0,T:Total,Y15-74:From 15 to 74 years,8.1,ICCS0401,161,Mainz,M,Robbery,DE,384.6815505772613,59.534566145092455,5.952415850659858,6.389142180478214,2.091864061678393,4.990432586778736
1882,30944,DE037M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,703.0,422712.0,T:Total,Y15-74:From 15 to 74 years,9.0,ICCS0401,139,Mainz,M,Robbery,DE,328.8290845776794,60.12972972972973,5.795538116014725,6.399089483269576,2.19722457733622,4.962844630259907
1890,31056,DE037M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,703.0,424895.0,T:Total,Y15-74:From 15 to 74 years,8.7,ICCS0401,169,Mainz,M,Robbery,DE,397.7453253156663,60.440256045519206,5.985811914328382,6.404240466748301,2.163323025660538,4.948759890378168
1898,31168,DE037M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,703.0,428007.0,T:Total,Y15-74:From 15 to 74 years,6.3,ICCS0401,156,Mainz,M,Robbery,DE,364.4800201865857,60.88293029871977,5.898471735643434,6.411537937759712,1.840549633397487,4.927253685157205
1902,31276,DE038M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,4438.0,5109253.0,T:Total,Y15-24:From 15 to 24 years,23.0,ICCS0401,4611,Ruhrgebiet,M,Robbery,DE,902.4802647275444,115.12512392969809,6.805146822630041,7.0486046640484,3.1354942159291497,4.605170185988092
1906,31280,DE038M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,4438.0,5109253.0,T:Total,Y15-74:From 15 to 74 years,145.9,ICCS0401,4611,Ruhrgebiet,M,Robbery,DE,902.4802647275444,115.12512392969809,6.805146822630041,7.0486046640484,4.98292145552874,4.605170185988092
1910,31388,DE038M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,4438.0,5118681.0,T:Total,Y15-24:From 15 to 24 years,22.8,ICCS0401,4117,Ruhrgebiet,M,Robbery,DE,804.3087662622461,115.33756196484903,6.689983233094996,7.050448243146644,3.126760535960395,4.605170185988092
1914,31392,DE038M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,4438.0,5118681.0,T:Total,Y15-74:From 15 to 74 years,135.1,ICCS0401,4117,Ruhrgebiet,M,Robbery,DE,804.3087662622461,115.33756196484903,6.689983233094996,7.050448243146644,4.906015244966153,4.605170185988092
1918,31500,DE038M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,4438.0,5113487.0,T:Total,Y15-24:From 15 to 24 years,22.4,ICCS0401,3658,Ruhrgebiet,M,Robbery,DE,715.3631171840273,115.22052726453357,6.572790269980128,7.0494330134424175,3.109060958860994,4.61512051684126
1922,31504,DE038M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,4438.0,5113487.0,T:Total,Y15-74:From 15 to 74 years,131.4,ICCS0401,3658,Ruhrgebiet,M,Robbery,DE,715.3631171840273,115.22052726453357,6.572790269980128,7.0494330134424175,4.878246106050511,4.61512051684126
1926,31612,DE038M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,4438.0,5111530.0,T:Total,Y15-24:From 15 to 24 years,19.8,ICCS0401,3574,Ruhrgebiet,M,Robbery,DE,699.20356527302,115.17643082469581,6.5499419234030105,7.049050226788097,2.9856819377004897,4.584967478670572
1930,31616,DE038M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,4438.0,5111530.0,T:Total,Y15-74:From 15 to 74 years,120.4,ICCS0401,3574,Ruhrgebiet,M,Robbery,DE,699.20356527302,115.17643082469581,6.5499419234030105,7.049050226788097,4.79081953287472,4.584967478670572
1938,31728,DE039M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,3391.0,644988.0,T:Total,Y15-74:From 15 to 74 years,16.0,ICCS0401,407,Kiel,M,Robbery,DE,631.019491835507,19.020583898555,6.447336752453191,5.24810684882804,2.772588722239781,4.6443908991413725
1946,31840,DE039M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,3391.0,648481.0,T:Total,Y15-74:From 15 to 74 years,11.4,ICCS0401,375,Kiel,M,Robbery,DE,578.2744598531029,19.123591860808023,6.360048600006135,5.253507841802912,2.4336133554004498,4.653960350157523
1954,31952,DE039M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,3391.0,649807.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS0401,347,Kiel,M,Robbery,DE,534.0047121683823,19.162695370097317,6.280404663206621,5.255550532578874,2.33214389523559,4.653960350157523
1962,32064,DE039M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,3391.0,648970.0,T:Total,Y15-74:From 15 to 74 years,11.7,ICCS0401,336,Kiel,M,Robbery,DE,517.7435012404272,19.138012385726924,6.249479948271137,5.254261627530703,2.4595888418037104,4.653960350157523
1970,32176,DE040M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",120.0,1538.0,802708.0,T:Total,Y15-74:From 15 to 74 years,21.6,ICCS0401,515,Saarbrücken,M,Robbery,DE,641.5782575980306,52.19167750325098,6.463931168194483,6.257508140367938,3.0726933146901194,4.787491742782046
1978,32288,DE040M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",117.0,1538.0,804286.0,T:Total,Y15-74:From 15 to 74 years,19.2,ICCS0401,456,Saarbrücken,M,Robbery,DE,566.962498414743,52.29427828348505,6.340293161178376,6.259472056234695,2.954910279033736,4.762173934797756
1986,32400,DE040M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,1538.0,802664.0,T:Total,Y15-74:From 15 to 74 years,15.5,ICCS0401,451,Saarbrücken,M,Robbery,DE,561.8789431194124,52.188816644993494,6.331286422988868,6.257453324412495,2.740840023925201,4.74493212836325
1994,32512,DE040M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,1538.0,799746.0,T:Total,Y15-74:From 15 to 74 years,15.3,ICCS0401,490,Saarbrücken,M,Robbery,DE,612.6945305134379,51.99908972691808,6.417866492832678,6.253811306170679,2.72785282839839,4.700480365792417
2002,32624,DE042M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,923.0,324511.0,T:Total,Y15-74:From 15 to 74 years,5.3,ICCS0401,144,Koblenz,M,Robbery,DE,443.74458801088406,35.158288190682555,6.095249144683443,5.86244547835398,1.667706820558076,4.927253685157205
2010,32736,DE042M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,923.0,326573.0,T:Total,Y15-74:From 15 to 74 years,5.6,ICCS0401,119,Koblenz,M,Robbery,DE,364.3901975974744,35.381690140845066,5.898225264907288,5.868779551665663,1.7227665977411035,4.927253685157205
2034,33072,DE043M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,3612.0,419484.0,T:Total,Y15-74:From 15 to 74 years,12.7,ICCS0401,202,Rostock,M,Robbery,DE,481.54399214272775,11.613621262458471,6.176997591847077,4.754763748981525,2.5416019934645457,4.543294782270004
2042,33184,DE043M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",98.0,3612.0,421458.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0401,177,Rostock,M,Robbery,DE,419.9706732343436,11.66827242524917,6.040184883206976,4.759458492794251,2.501435951739211,4.584967478670572
2050,33296,DE043M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",93.0,3612.0,423044.0,T:Total,Y15-74:From 15 to 74 years,10.8,ICCS0401,175,Rostock,M,Robbery,DE,413.6685545711557,11.71218161683278,6.025065060356435,4.763214556994477,2.379546134130174,4.532599493153256
2058,33408,DE043M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",97.0,3612.0,423999.0,T:Total,Y15-74:From 15 to 74 years,8.7,ICCS0401,218,Rostock,M,Robbery,DE,514.1521560192359,11.738621262458471,6.242519245032615,4.765469461183871,2.163323025660538,4.574710978503383
2066,33520,DE044M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",96.0,1354.0,274483.0,T:Total,Y15-74:From 15 to 74 years,6.9,ICCS0401,127,Kaiserslautern,M,Robbery,DE,462.688035324592,20.27200886262925,6.137053037192175,5.31182615375847,1.9315214116032136,4.564348191467836
2074,33632,DE044M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",92.0,1354.0,275705.0,T:Total,Y15-74:From 15 to 74 years,6.9,ICCS0401,139,Kaiserslautern,M,Robbery,DE,504.1620572713588,20.362259970457906,6.222897758592829,5.316268279029916,1.9315214116032136,4.5217885770490405
2082,33744,DE044M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",91.0,1354.0,276097.0,T:Total,Y15-74:From 15 to 74 years,5.0,ICCS0401,113,Kaiserslautern,M,Robbery,DE,409.276449943317,20.391211225997047,6.014390844445796,5.317689078758598,1.6094379124341005,4.51085950651685
2090,33856,DE044M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",89.0,1354.0,276428.0,T:Total,Y15-74:From 15 to 74 years,5.5,ICCS0401,84,Kaiserslautern,M,Robbery,DE,303.87659716092435,20.41565731166913,5.716621688602481,5.318887214732887,1.7047480922384253,4.48863636973214
2130,34416,DE052M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",95.0,2128.0,282781.0,T:Total,Y15-74:From 15 to 74 years,5.5,ICCS0401,151,Flensburg,M,Robbery,DE,533.982127512103,13.28858082706767,6.280362369321634,4.88949017499603,1.7047480922384253,4.553876891600541
2138,34528,DE052M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",97.0,2128.0,286117.0,T:Total,Y15-74:From 15 to 74 years,8.1,ICCS0401,171,Flensburg,M,Robbery,DE,597.6576016105299,13.445347744360902,6.393018017410725,4.901218246594674,2.091864061678393,4.574710978503383
2146,34640,DE052M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",95.0,2128.0,288022.0,T:Total,Y15-74:From 15 to 74 years,6.0,ICCS0401,130,Flensburg,M,Robbery,DE,451.3544104269813,13.534868421052632,6.112252863330367,4.907854294627954,1.791759469228055,4.553876891600541
2154,34752,DE052M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",95.0,2128.0,289529.0,T:Total,Y15-74:From 15 to 74 years,5.0,ICCS0401,157,Flensburg,M,Robbery,DE,542.2600154043291,13.605686090225564,6.295745619622775,4.913072893228272,1.6094379124341005,4.553876891600541
2194,35312,DE057M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",114.0,855.0,262505.0,T:Total,Y15-74:From 15 to 74 years,8.4,ICCS0401,129,Gießen,M,Robbery,DE,491.4192110626464,30.70233918128655,6.197297553874487,5.726923939514699,2.128231705849268,4.736198448394496
2202,35424,DE057M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,855.0,265699.0,T:Total,Y15-74:From 15 to 74 years,6.8,ICCS0401,135,Gießen,M,Robbery,DE,508.093745177814,31.075906432748535,6.230665968305088,5.739017899160856,1.916922612182061,4.718498871295094
2210,35536,DE057M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,855.0,267056.0,T:Total,Y15-74:From 15 to 74 years,6.2,ICCS0401,141,Gießen,M,Robbery,DE,527.979150440357,31.23461988304094,6.269056795124244,5.744112184281438,1.824549292051046,4.709530201312334
2218,35648,DE057M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,855.0,268876.0,T:Total,Y15-74:From 15 to 74 years,6.6,ICCS0401,95,Gießen,M,Robbery,DE,353.32272125440727,31.447485380116962,5.867381863801328,5.750904116826726,1.88706964903238,4.68213122712422
2290,36656,DE064M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",84.0,5496.0,262517.0,T:Total,Y15-74:From 15 to 74 years,8.5,ICCS0401,73,Neubrandenburg,M,Robbery,DE,278.0772292841987,4.77651018922853,5.62789887829105,3.8662952869194314,2.1400661634962708,4.430816798843313
