,metroreg,TIME_PERIOD,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemp per Tsd.,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crime/population,density,crime/population_log,density_log,unemp_log,gdp_log
11864,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Varna,M,Intentional homicide,BG,8.472422265525713,123.52694924123496,2.1368164495411595,4.816459344742787,,3.9318256327243257
11865,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,105,Varna,M,Robbery,BG,222.40108447005,123.52694924123496,5.404482438578793,4.816459344742787,,3.9318256327243257
11866,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,472,Varna,M,Burglary of private residential premises,BG,999.7458273320343,123.52694924123496,6.907501074006825,4.816459344742787,,3.9318256327243257
11867,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,57,Varna,M,Theft of a motorized land vehicle,BG,120.73201728374143,123.52694924123496,4.793573356255819,4.816459344742787,,3.9318256327243257
11868,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-74:From 15 to 74 years,9.7,ICCS0101,4,Varna,M,Intentional homicide,BG,8.472422265525713,123.52694924123496,2.1368164495411595,4.816459344742787,2.272125885509337,3.9318256327243257
11869,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-74:From 15 to 74 years,9.7,ICCS0401,105,Varna,M,Robbery,BG,222.40108447005,123.52694924123496,5.404482438578793,4.816459344742787,2.272125885509337,3.9318256327243257
11870,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-74:From 15 to 74 years,9.7,ICCS05012,472,Varna,M,Burglary of private residential premises,BG,999.7458273320343,123.52694924123496,6.907501074006825,4.816459344742787,2.272125885509337,3.9318256327243257
11871,BG003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,3822.0,472120.0,T:Total,Y15-74:From 15 to 74 years,9.7,ICCS050211,57,Varna,M,Theft of a motorized land vehicle,BG,120.73201728374143,123.52694924123496,4.793573356255819,4.816459344742787,2.272125885509337,3.9318256327243257
11976,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,10,Varna,M,Intentional homicide,BG,21.220069092544964,123.29984301412873,3.054947389191138,4.8146191369669635,,3.912023005428146
11977,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,120,Varna,M,Robbery,BG,254.64082911053958,123.29984301412873,5.539854038979138,4.8146191369669635,,3.912023005428146
11978,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,405,Varna,M,Burglary of private residential premises,BG,859.4127982480711,123.29984301412873,6.756249363303631,4.8146191369669635,,3.912023005428146
11979,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,43,Varna,M,Theft of a motorized land vehicle,BG,91.24629709794334,123.29984301412873,4.513562411890654,4.8146191369669635,,3.912023005428146
11980,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-74:From 15 to 74 years,6.7,ICCS0101,10,Varna,M,Intentional homicide,BG,21.220069092544964,123.29984301412873,3.054947389191138,4.8146191369669635,1.9021075263969205,3.912023005428146
11981,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-74:From 15 to 74 years,6.7,ICCS0401,120,Varna,M,Robbery,BG,254.64082911053958,123.29984301412873,5.539854038979138,4.8146191369669635,1.9021075263969205,3.912023005428146
11982,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-74:From 15 to 74 years,6.7,ICCS05012,405,Varna,M,Burglary of private residential premises,BG,859.4127982480711,123.29984301412873,6.756249363303631,4.8146191369669635,1.9021075263969205,3.912023005428146
11983,BG003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,471252.0,T:Total,Y15-74:From 15 to 74 years,6.7,ICCS050211,43,Varna,M,Theft of a motorized land vehicle,BG,91.24629709794334,123.29984301412873,4.513562411890654,4.8146191369669635,1.9021075263969205,3.912023005428146
12088,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Varna,M,Intentional homicide,BG,8.512721197739872,122.9421768707483,2.1415616561882302,4.811714138095716,,3.912023005428146
12089,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,72,Varna,M,Robbery,BG,153.2289815593177,122.9421768707483,5.031933414084395,4.811714138095716,,3.912023005428146
12090,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,365,Varna,M,Burglary of private residential premises,BG,776.7858092937634,122.9421768707483,6.655164648650831,4.811714138095716,,3.912023005428146
12091,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,27,Varna,M,Theft of a motorized land vehicle,BG,57.46086808474414,122.9421768707483,4.051104161072669,4.811714138095716,,3.912023005428146
12092,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-74:From 15 to 74 years,4.8,ICCS0101,4,Varna,M,Intentional homicide,BG,8.512721197739872,122.9421768707483,2.1415616561882302,4.811714138095716,1.5686159179138452,3.912023005428146
12093,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-74:From 15 to 74 years,4.8,ICCS0401,72,Varna,M,Robbery,BG,153.2289815593177,122.9421768707483,5.031933414084395,4.811714138095716,1.5686159179138452,3.912023005428146
12094,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-74:From 15 to 74 years,4.8,ICCS05012,365,Varna,M,Burglary of private residential premises,BG,776.7858092937634,122.9421768707483,6.655164648650831,4.811714138095716,1.5686159179138452,3.912023005428146
12095,BG003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,3822.0,469885.0,T:Total,Y15-74:From 15 to 74 years,4.8,ICCS050211,27,Varna,M,Theft of a motorized land vehicle,BG,57.46086808474414,122.9421768707483,4.051104161072669,4.811714138095716,1.5686159179138452,3.912023005428146
12135,BG004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",37.0,7751.0,414485.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,3,Burgas,M,Intentional homicide,BG,7.237897632001158,53.47503547929299,1.9793307819082333,3.979214918442639,,3.6109179126442243
12136,BG004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",37.0,7751.0,414485.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,186,Burgas,M,Robbery,BG,448.7496531840718,53.47503547929299,6.106465166953325,3.979214918442639,,3.6109179126442243
12137,BG004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",37.0,7751.0,414485.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,283,Burgas,M,Theft of a motorized land vehicle,BG,682.7750099521093,53.47503547929299,6.526165390883361,3.979214918442639,,3.6109179126442243
12164,BG004M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",41.0,7751.0,414184.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,11,Burgas,M,Intentional homicide,BG,26.558244644892124,53.43620178041543,3.279340232246927,3.9784884522342066,,3.713572066704308
12165,BG004M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",41.0,7751.0,414184.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,164,Burgas,M,Robbery,BG,395.9592837965735,53.43620178041543,5.981311387272755,3.9784884522342066,,3.713572066704308
12205,BG004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,7751.0,413884.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Burgas,M,Intentional homicide,BG,9.664543688569744,53.39749709714876,2.268463898774887,3.977763874027766,,3.7612001156935624
12206,BG004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,7751.0,413884.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,122,Burgas,M,Robbery,BG,294.7685825013772,53.39749709714876,5.686190582388253,3.977763874027766,,3.7612001156935624
12207,BG004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",43.0,7751.0,413884.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,582,Burgas,M,Burglary of private residential premises,BG,1406.191106686898,53.39749709714876,7.2486399853864345,3.977763874027766,,3.7612001156935624
12286,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Burgas,M,Intentional homicide,BG,9.69264618933615,53.24267836408205,2.271367473176689,3.974860299625964,,3.784189633918261
12287,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,82,Burgas,M,Robbery,BG,198.69924688139108,53.24267836408205,5.291792359321051,3.974860299625964,,3.784189633918261
12288,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,498,Burgas,M,Burglary of private residential premises,BG,1206.7344505723509,53.24267836408205,7.0956731890814515,3.974860299625964,,3.784189633918261
12289,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS0101,4,Burgas,M,Intentional homicide,BG,9.69264618933615,53.24267836408205,2.271367473176689,3.974860299625964,2.8213788864092133,3.784189633918261
12290,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS0401,82,Burgas,M,Robbery,BG,198.69924688139108,53.24267836408205,5.291792359321051,3.974860299625964,2.8213788864092133,3.784189633918261
12291,BG004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",44.0,7751.0,412684.0,T:Total,Y15-74:From 15 to 74 years,16.8,ICCS05012,498,Burgas,M,Burglary of private residential premises,BG,1206.7344505723509,53.24267836408205,7.0956731890814515,3.974860299625964,2.8213788864092133,3.784189633918261
12396,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,5,Burgas,M,Intentional homicide,BG,12.148336042412271,53.1001161140498,2.4971922091660916,3.9721791149507717,,3.7376696182833684
12397,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,71,Burgas,M,Robbery,BG,172.50637180225425,53.1001161140498,5.150434173773307,3.9721791149507717,,3.7376696182833684
12398,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,415,Burgas,M,Burglary of private residential premises,BG,1008.3118915202185,53.1001161140498,6.916032816962689,3.9721791149507717,,3.7376696182833684
12399,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,24,Burgas,M,Theft of a motorized land vehicle,BG,58.3120130035789,53.1001161140498,4.065808127079936,3.9721791149507717,,3.7376696182833684
12400,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS0101,5,Burgas,M,Intentional homicide,BG,12.148336042412271,53.1001161140498,2.4971922091660916,3.9721791149507717,2.33214389523559,3.7376696182833684
12401,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS0401,71,Burgas,M,Robbery,BG,172.50637180225425,53.1001161140498,5.150434173773307,3.9721791149507717,2.33214389523559,3.7376696182833684
12402,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS05012,415,Burgas,M,Burglary of private residential premises,BG,1008.3118915202185,53.1001161140498,6.916032816962689,3.9721791149507717,2.33214389523559,3.7376696182833684
12403,BG004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,411579.0,T:Total,Y15-74:From 15 to 74 years,10.3,ICCS050211,24,Burgas,M,Theft of a motorized land vehicle,BG,58.3120130035789,53.1001161140498,4.065808127079936,3.9721791149507717,2.33214389523559,3.7376696182833684
12508,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Burgas,M,Intentional homicide,BG,9.74822765036032,52.93910463166043,2.2770854890356453,3.969142283767008,,3.7376696182833684
12509,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,65,Burgas,M,Robbery,BG,158.40869931835516,52.93910463166043,5.065178397811391,3.969142283767008,,3.7376696182833684
12510,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,313,Burgas,M,Burglary of private residential premises,BG,762.7988136406949,52.93910463166043,6.6369943184559075,3.969142283767008,,3.7376696182833684
12511,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,16,Burgas,M,Theft of a motorized land vehicle,BG,38.99291060144128,52.93910463166043,3.663379850155536,3.969142283767008,,3.7376696182833684
12512,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-74:From 15 to 74 years,7.1,ICCS0101,4,Burgas,M,Intentional homicide,BG,9.74822765036032,52.93910463166043,2.2770854890356453,3.969142283767008,1.9600947840472698,3.7376696182833684
12513,BG004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",42.0,7751.0,410331.0,T:Total,Y15-74:From 15 to 74 years,7.1,ICCS0401,65,Burgas,M,Robbery,BG,158.40869931835516,52.93910463166043,5.065178397811391,3.969142283767008,1.9600947840472698,3.7376696182833684
