DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2011,0.46,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2012,0.58,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2013,0.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2014,0.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2015,0.7,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2016,0.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2017,0.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2018,0.84,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2019,0.85,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2020,1.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2011,5.11,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2012,4.04,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2013,4.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2014,4.04,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2015,4.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2016,3.44,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2017,3.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2018,3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2019,3.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2020,3.03,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2011,0.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2012,0.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2013,1.82,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2014,1.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2015,0.86,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2016,0.52,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2017,0.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2018,0.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2019,0.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2020,0.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2011,2.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2012,2.41,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2013,2.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2014,1.85,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2015,2.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2016,2.22,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2017,2.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2018,2.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2019,2.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2020,3.09,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2011,9.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2012,9.55,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2013,10.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2014,9.37,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2015,10.02,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2016,10.06,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2017,9.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2018,9.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2019,8.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2020,8.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2011,19.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2012,20.69,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2013,19.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2014,18.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2015,19.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2016,17.73,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2017,14.52,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2018,12.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2019,11.32,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2020,11.02,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA19:Euro area - 19 countries  (2015-2022),2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EA20:Euro area – 20 countries (from 2023),2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2011,12.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2012,13.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2013,9.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2014,8.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2015,9.82,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2016,9.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2017,9.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2018,7.94,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2019,7.18,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EE:Estonia,2020,7.58,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2011,0.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2012,0.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2013,0.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2014,0.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2015,0.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2016,0.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2017,0.58,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2018,0.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2019,0.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EL:Greece,2020,0.52,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2011,1.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2012,1.18,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2013,1.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2014,1.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2015,1.16,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2016,1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2017,0.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2018,0.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2019,0.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ES:Spain,2020,0.96,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2011,5.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2012,5.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2013,5.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2014,5.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2015,5.62,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2016,5.84,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2017,5.7,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2018,5.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2019,5.89,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,EU27_2020:European Union - 27 countries (from 2020),2020,6.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2011,5.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2012,6.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2013,6.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2014,7.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2015,6.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2016,6.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2017,6.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2018,7.09,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2019,7.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FI:Finland,2020,5.97,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2011,8.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2012,7.9,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,FR:France,2013,7.64,
