DATAFLOW,LAST UPDATE,freq,unit,iccs,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2013,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2014,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2017,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2018,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE033M:Augsburg,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2012,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2013,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2014,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2016,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2017,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2018,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE034M:Bonn,2019,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2012,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2013,7,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2015,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2016,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2017,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE035M:Karlsruhe,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2012,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2013,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2014,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2018,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE036M:Mönchengladbach,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2012,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2013,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2014,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2016,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2017,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2018,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE037M:Mainz,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2012,23,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2013,33,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2014,27,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2015,38,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2016,44,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2017,40,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2018,35,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE038M:Ruhrgebiet,2019,34,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2012,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2013,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2014,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2016,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2018,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE039M:Kiel,2019,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2012,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2013,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2014,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2015,9,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2016,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2017,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2018,10,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE040M:Saarbrücken,2019,8,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2012,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2013,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2017,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE042M:Koblenz,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2012,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2013,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2015,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2017,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2018,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE043M:Rostock,2019,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2013,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2014,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2015,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2016,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2017,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2018,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE044M:Kaiserslautern,2019,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2013,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2014,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2015,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2017,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2018,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE045M:Iserlohn,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2013,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2014,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2015,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2016,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE052M:Flensburg,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2012,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2013,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2014,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2015,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2017,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE054M:Konstanz,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2013,5,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2014,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2015,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2016,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2017,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE057M:Gießen,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2013,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2015,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2016,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2017,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2018,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE059M:Bayreuth,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2012,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2013,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2014,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2017,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2018,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE061M:Aschaffenburg,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2013,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2014,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2015,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2018,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE064M:Neubrandenburg,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2012,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2013,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2015,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2016,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2017,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2018,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE069M:Rosenheim,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2012,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2013,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2014,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2015,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2016,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2018,6,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE073M:Offenburg,2019,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2012,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2013,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2014,4,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2015,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2016,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2017,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2018,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE074M:Görlitz,2019,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2012,2,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2013,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2014,3,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2015,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2016,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2017,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2018,0,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE077M:Schweinfurt,2019,1,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS0101:Intentional homicide,DE079M:Wetzlar,2012,2,
